vacant_days,reserved_days,occupancy,revenue,rate_avg,photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,min_nights,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,Hotel_Occupancy_Percentage,Average_Daily_Rate,Revenue_Per_Available_Room,is_winter,is_spring,is_summer,is_fall,num_public_holidays,num_major_events,non_resident_visitors,month,is_april,is_august,is_february,is_july,is_june,is_march,is_may,is_november,is_october,is_september,has_free_parking,has_gym,has_pool,listing_type_Entire condo,listing_type_Entire condominium,listing_type_Entire guest suite,listing_type_Entire guesthouse,listing_type_Entire home,listing_type_Entire house,listing_type_Entire loft,listing_type_Entire place,listing_type_Entire rental unit,listing_type_Entire townhouse,listing_type_Private room,listing_type_Private room in bungalow,listing_type_Private room in condo,listing_type_Private room in cottage,listing_type_Private room in guest suite,listing_type_Private room in guesthouse,listing_type_Private room in home,listing_type_Private room in loft,listing_type_Private room in rental unit,listing_type_Private room in townhouse,room_type_private_room,cancellation_policy_Flexible,cancellation_policy_Limited,cancellation_policy_Moderate,cancellation_policy_Strict,cancellation_policy_Super Strict 30 Days,avg_temp
3,27,0.9,1470,56.0,41,1,43.6927,-79.2719,1,1,1,1.0,28,0,0,27,5.0,5.0,5.0,5.0,5.0,4.7,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
10,21,0.677,1354,59.1,41,1,43.6927,-79.2719,1,1,1,1.0,28,0,0,27,5.0,5.0,5.0,5.0,5.0,4.7,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
0,30,1.0,1847,61.6,41,1,43.6927,-79.2719,1,1,1,1.0,28,0,0,27,5.0,5.0,5.0,5.0,5.0,4.7,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
0,31,1.0,1611,52.0,41,1,43.6927,-79.2719,1,1,1,1.0,28,0,0,27,5.0,5.0,5.0,5.0,5.0,4.7,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
28,0,0.0,0,50.1,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-3.925
31,0,0.0,0,51.1,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7699999999999998
30,0,0.0,0,52.0,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.04
25,6,0.194,309,52.7,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13.889999999999999
23,7,0.233,372,51.9,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19.47
22,9,0.29,467,52.7,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22.215
0,31,1.0,1604,51.7,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21.435000000000002
5,25,0.833,1381,55.3,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17.47
23,8,0.258,409,52.5,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.535
30,0,0.0,0,53.8,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.164999999999999
31,0,0.0,0,53.4,24,1,43.6452,-79.4269,3,1,2,1.0,29,0,0,115,4.72,4.7,4.7,4.7,4.9,4.5,4.6,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.11
28,0,0.0,0,44.3,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-3.925
19,12,0.387,514,42.5,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7699999999999998
30,0,0.0,0,43.5,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.04
25,6,0.194,254,47.6,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13.889999999999999
19,11,0.367,650,50.6,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19.47
12,19,0.613,895,49.2,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22.215
11,20,0.645,1012,50.2,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21.435000000000002
1,29,0.967,1593,55.1,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17.47
8,23,0.742,1230,53.7,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.535
9,21,0.7,1003,48.7,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.164999999999999
20,11,0.355,530,49.9,28,1,43.7621,-79.4183,1,1,1,0.0,2,25,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.11
28,0,0.0,0,110.1,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.925
31,0,0.0,0,110.0,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7699999999999998
30,0,0.0,0,109.9,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.04
31,0,0.0,0,111.2,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.889999999999999
20,10,0.333,1106,110.1,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.47
31,0,0.0,0,109.0,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.215
31,0,0.0,0,106.2,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.435000000000002
30,0,0.0,0,105.1,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.47
31,0,0.0,0,104.4,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.535
30,0,0.0,0,109.3,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.164999999999999
31,0,0.0,0,99.4,19,0,43.657,-79.3585,2,1,1,1.0,29,0,0,52,4.77,4.8,4.8,4.7,4.8,4.8,4.6,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.11
28,0,0.0,0,56.9,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
31,0,0.0,0,62.1,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
30,0,0.0,0,61.6,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
31,0,0.0,0,68.8,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
30,0,0.0,0,69.4,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
17,14,0.452,962,69.2,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
28,3,0.097,235,73.1,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
2,28,0.933,1814,64.8,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
15,16,0.516,1052,65.4,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
30,0,0.0,0,63.8,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
31,0,0.0,0,62.2,12,1,43.6592,-79.4353,4,1,2,1.0,28,0,0,317,4.75,4.8,5.0,4.6,5.0,4.8,4.7,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
28,0,0.0,0,61.9,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-3.925
31,0,0.0,0,76.1,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.7699999999999998
30,0,0.0,0,75.8,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.04
17,14,0.452,966,70.7,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,13.889999999999999
0,30,1.0,1977,65.9,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19.47
19,12,0.387,704,56.0,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,22.215
5,26,0.839,1541,60.9,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,21.435000000000002
16,14,0.467,893,57.4,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,17.47
19,12,0.387,649,54.1,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,10.535
30,0,0.0,0,59.4,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4.164999999999999
31,0,0.0,0,51.4,11,1,43.6564,-79.4247,1,1,1,1.0,30,0,0,27,4.93,5.0,5.0,4.9,4.8,5.0,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-1.11
17,11,0.393,2580,246.4,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.925
27,4,0.129,1054,266.5,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7699999999999998
30,0,0.0,0,297.5,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.04
23,8,0.258,2405,263.2,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.889999999999999
30,0,0.0,0,315.9,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.47
7,24,0.774,6961,290.1,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.215
7,24,0.774,7175,300.9,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.435000000000002
28,2,0.067,659,301.4,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.47
31,0,0.0,0,316.6,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.535
15,15,0.5,4879,327.8,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
31,0,0.0,0,348.2,48,0,43.6426,-79.4322,3,1,1,1.0,3,91,0,77,4.93,4.9,4.9,4.8,5.0,4.8,4.8,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
